,Profile Name,Start Time,Duration,Title,Bookmark,Latest Bookmark,Country
203,Perfil 5,2022-12-06 03:54:19,00:00:04,Trailer: Neymar: O Caos Perfeito,00:00:04,00:00:04,BR (Brazil)
204,Perfil 5,2022-12-06 03:53:49,00:00:20,BoJack Horseman: Temporada 3 (Trailer),00:00:21,00:00:21,BR (Brazil)
205,Perfil 5,2022-12-06 03:53:31,00:00:07,The Interview_hook_primary_16x9,00:00:07,Not latest view,BR (Brazil)
206,Perfil 5,2022-12-06 03:51:37,00:00:04,Trailer 2: Terra dos Sonhos,00:00:04,00:00:04,BR (Brazil)
207,Perfil 5,2022-12-06 03:51:29,00:00:18,The Interview_hook_primary_16x9,00:00:18,Not latest view,BR (Brazil)
208,Perfil 5,2022-12-05 01:48:52,00:02:05,Stranger Things: Stranger Things 4: Capítulo um: O Clube Hellfire (Episódio 1),00:02:12,00:02:12,BR (Brazil)
209,Perfil 5,2022-12-05 01:48:26,00:00:15,Trailer 2: Batch 2,00:00:15,00:00:15,BR (Brazil)
210,Perfil 5,2022-12-05 01:48:19,00:00:04,13 Reasons Why: Temporada 3 (Trailer),00:00:04,00:00:04,BR (Brazil)
211,Perfil 5,2022-12-05 01:48:05,00:00:12,Trailer 2: Batch 2,00:00:15,Not latest view,BR (Brazil)
212,Perfil 5,2022-12-05 01:47:59,00:00:04,Trailer 2: Batch 2,00:00:04,Not latest view,BR (Brazil)
213,Perfil 5,2022-12-05 01:47:48,00:00:08,Gotham: Season 1_hook_primary_16x9,00:00:08,00:00:08,BR (Brazil)
214,Perfil 5,2022-12-05 01:47:24,00:00:09,Schindler's List_hook_primary_16x9,00:00:09,Not latest view,BR (Brazil)
215,Perfil 5,2022-12-05 01:22:14,00:00:33,Elite: Temporada 1 (Trailer),00:00:34,00:00:34,BR (Brazil)
216,Perfil 5,2022-12-04 02:51:26,01:54:51,Era uma Vez em... Hollywood,02:36:38,02:36:38,BR (Brazil)
217,Perfil 5,2022-12-04 02:26:45,00:24:15,Wandinha: Temporada 1: Wandinha é só desgosto (Episódio 1),00:23:12,00:23:12,BR (Brazil)
218,Perfil 5,2022-12-04 02:26:32,00:00:11,Temporada 1 (Clipe): Wandinha,00:00:11,00:00:11,BR (Brazil)
219,Perfil 5,2022-12-02 21:54:17,00:43:11,Era uma Vez em... Hollywood,00:42:55,Not latest view,BR (Brazil)
220,Perfil 5,2022-12-02 21:53:50,00:00:12,O que eu amo no Charlie,00:00:12,00:00:12,BR (Brazil)
221,Perfil 5,2022-12-02 21:52:53,00:00:12,Alice in Borderland: Season 1 - Upper Bound Clip 6,00:00:12,00:00:12,BR (Brazil)
222,Perfil 5,2022-12-02 21:52:06,00:00:18,Star Trek: Season 1_hook_primary_16x9,00:00:18,Not latest view,BR (Brazil)
223,Perfil 5,2022-12-02 21:51:51,00:00:06,Temporada 1 (Clipe): Um de Nós Está Mentindo,00:00:06,00:00:06,BR (Brazil)
224,Perfil 5,2022-12-02 21:51:33,00:00:10,Teaser: O Troll da Montanha,00:00:10,00:00:10,BR (Brazil)
225,Perfil 5,2022-11-29 16:29:30,00:08:41,Dark: Temporada 1: Segredos (Episódio 1),00:08:40,00:08:40,BR (Brazil)
226,Perfil 5,2022-11-26 12:00:46,01:56:28,Racionais: Das Ruas de São Paulo Pro Mundo,01:55:56,01:55:56,BR (Brazil)
227,Perfil 5,2022-11-26 12:00:13,00:00:08,Temporada 1 (Clipe): 1899,00:00:08,Not latest view,BR (Brazil)
228,Perfil 5,2022-11-26 11:59:31,00:00:14,Temporada 1 (Clipe): Wandinha,00:00:14,Not latest view,BR (Brazil)
229,Perfil 5,2022-11-22 02:27:46,00:00:43,Shutter Island_hook_primary_16x9,00:00:43,Not latest view,BR (Brazil)
230,Perfil 5,2022-11-22 02:14:47,00:00:18,Star Trek: Season 1_hook_primary_16x9,00:00:18,Not latest view,BR (Brazil)
231,Perfil 5,2022-11-22 02:14:03,00:00:12,Riverdale: Season 1_hook_primary_16x9,00:00:12,Not latest view,BR (Brazil)
232,Perfil 5,2022-11-17 21:05:56,00:00:14,Riverdale: Season 1_hook_primary_16x9,00:00:14,Not latest view,BR (Brazil)
233,Perfil 5,2022-11-17 21:05:18,00:00:07,Temporada 1 (Teaser 2): 1899,00:00:07,00:00:07,BR (Brazil)
234,Perfil 5,2022-11-17 21:05:10,00:00:09,Temporada 1 (Clipe): 1899,00:00:09,00:00:09,BR (Brazil)
235,Perfil 5,2022-11-16 23:55:47,00:00:24,Star Trek: The Next Generation: Season 1_hook_04_16x9,00:00:24,00:00:24,BR (Brazil)
236,Perfil 5,2022-11-16 23:55:19,00:00:14,Star Trek: Season 1_hook_primary_16x9,00:00:14,Not latest view,BR (Brazil)
237,Perfil 5,2022-11-09 01:25:51,00:00:06,Jornada nas estrelas: Temporada 1: Piloto: A jaula (Episódio 1),00:00:06,00:00:06,BR (Brazil)
238,Perfil 5,2022-10-27 22:46:57,00:00:07,Temporada 1 (Clipe 2): O Sabotador,00:00:07,00:00:07,BR (Brazil)
239,Perfil 5,2022-10-26 20:23:14,00:00:09,Mighty Morphin Power Rangers: Season 1_hook_primary_16x9,00:00:11,00:00:11,BR (Brazil)
240,Perfil 5,2022-10-26 20:22:38,00:00:10,Taxi Driver_hook_04_16x9,00:00:10,Not latest view,BR (Brazil)
241,Perfil 5,2022-10-26 20:22:19,00:00:10,Minissérie (Clipe 2): Recomeço,00:00:10,00:00:10,BR (Brazil)
242,Perfil 5,2022-10-26 00:49:10,00:00:05,Pelé VCEE Clip 4 (Relatable),00:00:05,00:00:05,BR (Brazil)
243,Perfil 5,2022-10-22 00:47:08,00:00:07,Taxi Driver_hook_05_16x9,00:00:07,Not latest view,BR (Brazil)
244,Perfil 5,2022-10-22 00:46:48,00:00:16,Shutter Island_hook_primary_16x9,00:00:16,Not latest view,BR (Brazil)
245,Perfil 5,2022-10-21 23:44:09,00:00:15,Trailer: A Escola do Bem e do Mal,00:00:15,00:00:15,BR (Brazil)
246,Perfil 5,2022-10-21 22:29:39,00:00:07,Clueless_hook_primary_16x9,00:00:07,Not latest view,BR (Brazil)
247,Perfil 5,2022-10-21 22:29:07,00:00:04,Temporada 1 (Clipe): Alma,00:00:04,00:00:04,BR (Brazil)
248,Perfil 5,2022-10-21 22:29:01,00:00:05,Temporada 1 (Clipe): Um de Nós Está Mentindo,00:00:05,Not latest view,BR (Brazil)
249,Perfil 5,2022-10-21 22:28:21,00:00:11,Trailer: Arremessando Alto,00:00:11,00:00:11,BR (Brazil)
250,Perfil 5,2022-10-21 22:27:26,00:00:14,Taxi Driver_hook_05_16x9,00:00:14,Not latest view,BR (Brazil)
251,Perfil 5,2022-10-21 22:27:02,00:00:07,Minissérie (Clipe 4): Som na Faixa,00:00:07,00:00:07,BR (Brazil)
252,Perfil 5,2022-10-14 20:50:27,00:09:33,Sandman: Temporada 1: Sonho de mil gatos/Calíope (Episódio 11),00:56:45,00:56:45,BR (Brazil)
253,Perfil 5,2022-10-14 20:49:54,00:00:14,Fate: The Winx Saga: Season 1 (Hook 1),00:00:14,00:00:14,BR (Brazil)
254,Perfil 5,2022-10-14 20:49:37,00:00:04,Temporada 1 (Vídeo extra 2): The Witcher,00:00:04,00:00:04,BR (Brazil)
255,Perfil 5,2022-10-14 20:48:00,00:00:10,Trailer: Metal Lords,00:00:10,00:00:10,BR (Brazil)
256,Perfil 5,2022-10-14 20:47:44,00:00:04,Chorão: Marginal Alado_hook_03_16x9,00:00:04,Not latest view,BR (Brazil)
257,Perfil 5,2022-10-14 20:12:45,00:00:08,Temporada 1 (Clipe): Bem-Vindos à Vizinhança,00:00:08,00:00:08,BR (Brazil)
258,Perfil 5,2022-10-14 19:30:25,00:01:01,Temporada 1 (Clipe): Bem-Vindos à Vizinhança,00:01:01,Not latest view,BR (Brazil)
259,Perfil 5,2022-10-14 18:18:31,00:00:05,Temporada 1 (Clipe): Bem-Vindos à Vizinhança,00:00:05,Not latest view,BR (Brazil)
260,Perfil 5,2022-10-08 20:55:54,00:00:22,The Perks of Being a Wallflower_hook_primary_16x9,00:00:22,Not latest view,BR (Brazil)
261,Perfil 5,2022-10-08 20:55:47,00:00:04,Charlie St. Cloud_hook_primary_16x9,00:00:04,00:00:04,BR (Brazil)
262,Perfil 5,2022-10-08 20:49:37,00:00:08,Taylor Swift reputation Stadium Tour (Trailer),00:00:08,00:00:08,BR (Brazil)
263,Perfil 5,2022-10-08 20:49:16,00:00:12,Minissérie (Trailer): Conversando com um serial killer: O Canibal de Milwaukee,00:00:12,00:00:12,BR (Brazil)
264,Perfil 5,2022-10-08 20:48:49,00:00:04,Minissérie (Clipe 2): Conversando com um serial killer: O Canibal de Milwaukee,00:00:04,00:00:04,BR (Brazil)
265,Perfil 5,2022-10-06 23:33:29,00:08:10,Whiplash - Em Busca da Perfeição,00:08:28,00:08:28,BR (Brazil)
266,Perfil 5,2022-10-06 23:31:56,00:00:04,Blade Runner 2049_hook_primary_16x9,00:00:04,Not latest view,BR (Brazil)
267,Perfil 5,2022-10-06 23:31:33,00:00:08,Taxi Driver_hook_01_16x9,00:00:08,00:00:08,BR (Brazil)
268,Perfil 5,2022-10-06 23:30:53,00:00:08,Brasil 2002 - Os Bastidores do Penta (Clipe 16): Brasil 2002 - Os Bastidores do Penta,00:00:08,00:00:08,BR (Brazil)
269,Perfil 5,2022-10-06 23:29:58,00:00:30,Temporada 1 (Clipe): A Inundação do Milênio,00:00:30,00:00:30,BR (Brazil)
270,Perfil 5,2022-10-04 22:37:18,00:00:07,Temporada 5 (Clipe): Dinastia,00:00:07,00:00:07,BR (Brazil)
271,Perfil 5,2022-10-04 22:36:06,00:00:18,Batman Ninja_hook_primary_16x9,00:00:18,00:00:18,BR (Brazil)
272,Perfil 5,2022-10-04 22:35:51,00:00:05,Metallica: Some Kind of Monster: Collection 1_hook_05_16x9,00:00:05,00:00:05,BR (Brazil)
273,Perfil 5,2022-10-04 22:35:26,00:00:10,Tim Maia_hook_primary_16x9,00:00:10,Not latest view,BR (Brazil)
274,Perfil 5,2022-10-04 22:33:59,00:00:18,Better Call Saul (Trailer),00:00:18,00:00:18,BR (Brazil)
275,Perfil 5,2022-10-04 22:33:45,00:00:08,Project X_hook_primary_16x9,00:00:08,00:00:08,BR (Brazil)
276,Perfil 5,2022-10-04 22:33:32,00:00:04,Top Gun_hook_02_16x9,00:00:04,00:00:04,BR (Brazil)
277,Perfil 5,2022-10-04 22:33:18,00:00:06,Taxi Driver_hook_04_16x9,00:00:06,Not latest view,BR (Brazil)
278,Perfil 5,2022-10-04 22:32:39,00:00:13,Better Call Saul (Trailer),00:00:13,Not latest view,BR (Brazil)
279,Perfil 5,2022-10-01 21:14:51,00:00:08,Taxi Driver_hook_04_16x9,00:00:09,Not latest view,BR (Brazil)
280,Perfil 5,2022-09-27 23:45:11,00:00:05,Teaser: Fullmetal Alchemist: A Alquimia Final,00:00:05,00:00:05,BR (Brazil)
281,Perfil 5,2022-09-27 23:44:55,00:00:05,Trailer: Lou,00:00:05,00:00:05,BR (Brazil)
282,Perfil 5,2022-09-26 21:45:39,00:00:45,Teaser: ATHENA,00:00:45,00:00:45,BR (Brazil)
283,Perfil 5,2022-09-26 20:55:09,00:00:16,Fullmetal Alchemist: A Alquimia Final (Clipe): Fullmetal Alchemist: A Alquimia Final,00:00:16,00:00:16,BR (Brazil)
284,Perfil 5,2022-09-26 20:55:03,00:00:09,Justiceiras (Clipe): Justiceiras,00:00:09,Not latest view,BR (Brazil)
285,Perfil 5,2022-09-26 17:30:55,00:00:05,White Chicks_hook_primary_16x9,00:00:05,Not latest view,BR (Brazil)
286,Perfil 5,2022-09-26 17:30:36,00:00:12,Justiceiras (Clipe): Justiceiras,00:00:30,Not latest view,BR (Brazil)
287,Perfil 5,2022-09-26 17:30:17,00:00:19,Justiceiras (Clipe): Justiceiras,00:00:19,Not latest view,BR (Brazil)
288,Perfil 5,2022-09-26 17:29:45,00:00:07,Temporada 1 (Clipe 2): Sandman,00:00:07,00:00:07,BR (Brazil)
289,Perfil 5,2022-09-26 17:29:33,00:00:06,Justiceiras (Clipe): Justiceiras,00:00:06,Not latest view,BR (Brazil)
290,Perfil 5,2022-09-26 17:28:39,00:00:06,Justiceiras (Clipe): Justiceiras,00:00:06,Not latest view,BR (Brazil)
291,Perfil 5,2022-09-26 17:28:18,00:00:16,Temporada 1 (Clipe 2): Imperfeitos,00:00:16,Not latest view,BR (Brazil)
292,Perfil 5,2022-09-26 17:26:56,00:00:22,Fate: The Winx Saga: Season 1 - Upper Bound Clip 11,00:00:22,00:00:22,BR (Brazil)
293,Perfil 5,2022-09-22 20:07:38,00:00:24,Monstro: A História de Jeffrey Dahmer (Clipe 2): Dahmer: Um Canibal Americano,00:00:24,00:00:24,BR (Brazil)
294,Perfil 5,2022-09-18 01:09:47,00:00:10,De Volta para o Futuro II,00:14:08,Not latest view,BR (Brazil)
295,Perfil 5,2022-09-16 17:41:51,00:03:13,Sandman: Temporada 1: Sonho de mil gatos/Calíope (Episódio 11),00:43:59,Not latest view,BR (Brazil)
296,Perfil 5,2022-09-16 17:41:45,00:00:04,Temporada 1 (Clipe): Sandman,00:00:04,00:00:04,BR (Brazil)
297,Perfil 5,2022-09-16 17:40:35,00:00:43,Projeto X - Uma Festa Fora de Controle,00:52:44,00:52:44,BR (Brazil)
298,Perfil 5,2022-09-16 17:39:37,00:00:04,Temporada 4 (Trailer): O Mundo de Karma,00:00:04,00:00:04,BR (Brazil)
299,Perfil 5,2022-09-13 18:15:37,00:00:04,Project X_hook_primary_16x9,00:00:04,Not latest view,BR (Brazil)
300,Perfil 5,2022-09-13 18:12:20,00:02:58,Projeto X - Uma Festa Fora de Controle,00:53:05,Not latest view,BR (Brazil)
301,Perfil 5,2022-09-13 18:11:59,00:00:14,Temporada 5 (Trailer): Cobra Kai,00:00:14,00:00:14,BR (Brazil)
302,Perfil 5,2022-09-13 18:11:55,00:00:02,Manifest: Temporada 1: Cálculo morto (Episódio 9),00:34:55,00:34:55,BR (Brazil)
303,Perfil 5,2022-09-13 17:20:08,00:50:41,Projeto X - Uma Festa Fora de Controle,01:22:02,Not latest view,BR (Brazil)
304,Perfil 5,2022-09-13 16:43:19,00:29:57,Projeto X - Uma Festa Fora de Controle,00:29:37,Not latest view,BR (Brazil)
305,Perfil 5,2022-09-13 16:43:06,00:00:05,Temporada 5 (Trailer): Cobra Kai,00:00:05,Not latest view,BR (Brazil)
306,Perfil 5,2022-09-13 16:33:53,00:09:07,Sandman: Temporada 1: Sonho de mil gatos/Calíope (Episódio 11),00:40:56,Not latest view,BR (Brazil)
307,Perfil 5,2022-09-12 17:53:01,00:00:05,Temporada 1 (Clipe 2): Imperfeitos,00:00:05,Not latest view,BR (Brazil)
308,Perfil 5,2022-09-12 17:47:57,00:00:05,Star Trek: Voyager: Season 1_hook_primary_16x9,00:00:05,00:00:05,BR (Brazil)
309,Perfil 5,2022-09-12 17:47:30,00:00:07,The Protector: Season 1 -  Upper Bound Clip 2,00:00:07,00:00:07,BR (Brazil)
310,Perfil 5,2022-09-12 17:47:02,00:00:06,Temporada 4 (Teaser 2): Cobra Kai,00:00:06,00:00:06,BR (Brazil)
311,Perfil 5,2022-09-12 17:46:38,00:00:09,Temporada 1 (Clipe 2): Imperfeitos,00:00:12,Not latest view,BR (Brazil)
312,Perfil 5,2022-09-12 17:46:34,00:00:25,Temporada 1 (Clipe 2): Imperfeitos,00:00:32,00:00:32,BR (Brazil)
313,Perfil 5,2022-09-10 17:47:48,00:23:51,Manifest: Temporada 1: Cálculo morto (Episódio 9),00:34:53,Not latest view,BR (Brazil)
314,Perfil 5,2022-09-10 17:35:22,00:10:45,Manifest: Temporada 1: Beco sem saída (Episódio 8),00:42:20,00:42:20,BR (Brazil)
315,Perfil 5,2022-09-10 17:26:12,00:07:30,Manifest: Temporada 1: S.N.A.F.U. (Episódio 7),00:41:41,00:41:41,BR (Brazil)
316,Perfil 5,2022-09-10 17:13:43,00:10:23,Manifest: Temporada 1: Fora do radar (Episódio 6),00:43:07,00:43:07,BR (Brazil)
317,Perfil 5,2022-09-10 17:13:22,00:00:11,Travelers: Temporada 1 (Trailer),00:00:12,00:00:12,BR (Brazil)
318,Perfil 5,2022-09-10 15:02:50,00:00:04,Temporada 4 (Clipe): Cobra Kai,00:00:04,00:00:04,BR (Brazil)
319,Perfil 5,2022-09-09 21:32:03,00:31:00,Sandman: Temporada 1: Sonho de mil gatos/Calíope (Episódio 11),00:31:19,Not latest view,BR (Brazil)
320,Perfil 5,2022-09-09 20:52:28,00:39:30,Sandman: Temporada 1: Corações perdidos (Episódio 10),00:42:49,00:42:49,BR (Brazil)
321,Perfil 5,2022-09-09 14:07:43,00:02:58,Sandman: Temporada 1: Corações perdidos (Episódio 10),00:03:18,Not latest view,BR (Brazil)
322,Perfil 5,2022-09-09 13:22:27,00:44:28,Sandman: Temporada 1: Colecionadores (Episódio 9),00:45:01,00:45:01,BR (Brazil)
323,Perfil 5,2022-09-09 13:21:38,00:00:04,Minissérie (Clipe): O Diabo em Ohio,00:00:04,00:00:04,BR (Brazil)
324,Perfil 5,2022-08-30 00:49:41,00:00:03,A Última Casa,00:00:03,00:00:03,BR (Brazil)
325,Perfil 5,2022-08-30 00:19:25,00:21:34,Manifest: Temporada 1: Voo de conexão (Episódio 5),00:42:37,00:42:37,BR (Brazil)
326,Perfil 5,2022-08-28 20:46:35,00:37:46,Echoes: Minissérie: Cachoeira (Episódio 7),00:37:57,00:37:57,BR (Brazil)
327,Perfil 5,2022-08-28 20:36:41,00:09:50,Echoes: Minissérie: Fogo (Episódio 6),00:41:08,00:41:08,BR (Brazil)
328,Perfil 5,2022-08-28 19:19:30,00:31:04,Echoes: Minissérie: Fogo (Episódio 6),00:31:18,Not latest view,BR (Brazil)
329,Perfil 5,2022-08-28 18:58:25,00:18:41,Echoes: Minissérie: Gina (Episódio 5),00:48:16,00:48:16,BR (Brazil)
330,Perfil 5,2022-08-28 17:49:43,00:50:10,Echoes: Minissérie: Gina (Episódio 5),00:32:43,Not latest view,BR (Brazil)
331,Perfil 5,2022-08-28 16:39:20,00:41:17,Echoes: Minissérie: Corpo (Episódio 4),00:39:32,00:39:32,BR (Brazil)
332,Perfil 5,2022-08-28 16:34:48,00:02:31,Echoes: Minissérie: Corpo (Episódio 4),00:02:31,Not latest view,BR (Brazil)
333,Perfil 5,2022-08-28 01:19:11,00:42:23,Echoes: Minissérie: Festa (Episódio 3),00:42:24,00:42:24,BR (Brazil)
334,Perfil 5,2022-08-28 00:09:28,00:51:47,Echoes: Minissérie: Aniversário (Episódio 2),00:51:47,00:51:47,BR (Brazil)
335,Perfil 5,2022-08-27 23:24:05,00:45:17,Echoes: Minissérie: Casa (Episódio 1),00:45:18,00:45:18,BR (Brazil)
336,Perfil 5,2022-08-27 21:12:06,00:00:09,Os Homens São de Marte… e É pra Lá que Eu Vou!_hook_02_16x9,00:00:09,00:00:09,BR (Brazil)
337,Perfil 5,2022-08-27 21:11:47,00:00:06,The 100: Season 1_hook_primary_16x9,00:00:06,00:00:06,BR (Brazil)
338,Perfil 5,2022-08-27 21:09:49,00:00:05,Temporada 1 (Clipe): Fogo Ardente,00:00:05,00:00:05,BR (Brazil)
339,Perfil 5,2022-08-27 21:09:29,00:00:09,One Piece: East Blue_hook_03_16x9,00:00:09,00:00:09,BR (Brazil)
340,Perfil 5,2022-08-27 21:09:14,00:00:05,De Férias da Família (Clipe): De Férias da Família,00:00:05,00:00:05,BR (Brazil)
341,Perfil 5,2022-08-27 21:07:59,00:01:11,Minissérie (Clipe): Respire!,00:01:11,00:01:11,BR (Brazil)
342,Perfil 5,2022-08-27 21:05:11,00:00:34,"Temporada 6 (Teaser 1): Peaky Blinders: Sangue, Apostas e Navalhas",00:00:34,00:00:34,BR (Brazil)
343,Perfil 5,2022-08-27 21:04:56,00:00:06,Minissérie (Clipe): Echoes,00:00:06,00:00:06,BR (Brazil)
344,Perfil 5,2022-08-27 21:04:41,00:00:06,Locke & Key: Season 1 - Upper Bound Clip 6,00:00:06,00:00:06,BR (Brazil)
345,Perfil 5,2022-08-27 17:30:35,00:00:03,Manifest: Temporada 1: Voo de conexão (Episódio 5),00:16:44,Not latest view,BR (Brazil)
346,Perfil 5,2022-08-26 22:27:59,00:16:41,Manifest: Temporada 1: Voo de conexão (Episódio 5),00:16:41,Not latest view,BR (Brazil)
347,Perfil 5,2022-08-26 21:41:27,00:43:08,Manifest: Temporada 1: Bagagem não reclamada (Episódio 4),00:43:08,00:43:08,BR (Brazil)
348,Perfil 5,2022-08-26 00:05:10,00:00:05,Temporada 1 (Trailer): The Witcher,00:00:05,00:00:05,BR (Brazil)
349,Perfil 5,2022-08-24 22:20:24,00:43:05,Manifest: Temporada 1: Turbulência (Episódio 3),00:43:05,00:43:05,BR (Brazil)
350,Perfil 5,2022-08-24 21:26:00,00:41:56,Manifest: Temporada 1: Reintegração (Episódio 2),00:41:57,00:41:57,BR (Brazil)
351,Perfil 5,2022-08-24 21:06:44,00:18:03,Manifest: Temporada 1: Piloto (Episódio 1),00:42:13,00:42:13,BR (Brazil)
352,Perfil 5,2022-08-24 17:13:18,00:42:36,Manifest: Temporada 1: Piloto (Episódio 1),00:42:40,Not latest view,BR (Brazil)
353,Perfil 5,2022-08-24 16:06:38,00:01:01,Locke & Key: Season 1 - Upper Bound Clip 6,00:01:01,Not latest view,BR (Brazil)
354,Perfil 5,2022-08-24 01:26:51,00:01:01,Locke & Key: Season 1 - Upper Bound Clip 6,00:01:01,Not latest view,BR (Brazil)
355,Perfil 5,2022-08-24 00:33:15,00:46:41,Sandman: Temporada 1: Brincando de casinha (Episódio 8),00:46:41,00:46:41,BR (Brazil)
356,Perfil 5,2022-08-23 23:48:31,00:44:33,Sandman: Temporada 1: Casa de bonecas (Episódio 7),00:44:34,00:44:34,BR (Brazil)
357,Perfil 5,2022-08-23 00:04:38,00:49:26,Sandman: Temporada 1: O som de suas asas (Episódio 6),00:49:45,00:49:45,BR (Brazil)
358,Perfil 5,2022-08-22 23:25:40,00:38:17,Sandman: Temporada 1: Sem parar (Episódio 5),00:50:45,00:50:45,BR (Brazil)
359,Perfil 5,2022-08-22 22:40:52,00:42:08,Sandman: Temporada 1: Uma esperança no inferno (Episódio 4),00:42:09,00:42:09,BR (Brazil)
360,Perfil 5,2022-08-22 22:11:10,00:26:51,Sandman: Temporada 1: Sonhe comigo (Episódio 3),00:42:17,00:42:17,BR (Brazil)
361,Perfil 5,2022-08-22 22:10:57,00:00:04,Temporada 1 (Clipe 2): Sandman,00:00:05,00:00:05,BR (Brazil)
362,Perfil 5,2022-08-22 16:49:11,00:00:04,Temporada 3 (Clipe): Locke & Key,00:00:04,00:00:04,BR (Brazil)
363,Perfil 5,2022-08-19 00:21:19,00:25:14,Sandman: Temporada 1: Anfitriões imperfeitos (Episódio 2),00:24:58,00:24:58,BR (Brazil)
364,Perfil 5,2022-08-19 00:20:46,00:00:11,Temporada 1 (Clipe 2): Sandman,00:00:11,00:00:11,BR (Brazil)
365,Perfil 5,2022-08-17 15:36:04,00:50:35,Sandman: Temporada 1: O sono dos justos (Episódio 1),00:50:35,00:50:35,BR (Brazil)
366,Perfil 5,2022-08-16 19:18:18,00:00:27,Temporada 1 (Clipe 2): Sandman,00:00:27,Not latest view,BR (Brazil)
367,Perfil 5,2022-08-12 00:49:21,00:00:39,"Temporada 2 (Trailer): Bom Dia, Verônica",00:00:39,00:00:39,BR (Brazil)
368,Perfil 5,2022-08-05 23:32:32,00:01:30,Castlevania: Temporada 1: Garrafa de bruxa (Episódio 1),00:01:31,00:01:31,BR (Brazil)
369,Perfil 5,2022-08-05 23:32:18,00:00:12,Castlevania: Temporada 1: Garrafa de bruxa (Episódio 1),00:00:12,Not latest view,BR (Brazil)
370,Perfil 5,2022-08-05 23:32:10,00:00:04,Neon Genesis Evangelion: Season 1_hook_primary_16x9,00:00:04,00:00:04,BR (Brazil)
371,Perfil 5,2022-08-05 23:31:00,00:00:01,Kakegurui: Temporada 1: Uma garota chamada Yumeko Jabami (Episódio 1),00:00:01,00:00:01,BR (Brazil)
372,Perfil 5,2022-08-05 23:29:31,00:00:46,Stone Ocean (Trailer): JoJo's Bizarre Adventure,00:00:47,00:00:47,BR (Brazil)
373,Perfil 5,2022-08-05 23:28:10,00:01:11,O Projeto Adam (Clipe): O Projeto Adam,00:01:11,00:01:11,BR (Brazil)
374,Perfil 5,2022-08-05 23:27:18,00:00:33,"Temporada 2 (Trailer): Bom Dia, Verônica",00:00:33,Not latest view,BR (Brazil)
375,Perfil 5,2022-08-05 22:59:02,00:25:32,The Umbrella Academy: Temporada 3: Conheça a família (Episódio 1),00:27:24,00:27:24,BR (Brazil)
376,Perfil 5,2022-08-05 22:58:31,00:00:29,Temporada 2 (Resumo): The Umbrella Academy,00:00:29,00:00:29,BR (Brazil)
377,Perfil 5,2022-08-05 22:57:52,00:00:04,Temporada 3 (Clipe): The Umbrella Academy,00:00:04,Not latest view,BR (Brazil)
378,Perfil 5,2022-08-05 22:57:03,00:00:35,Bohemian Rhapsody,00:00:35,00:00:35,BR (Brazil)
379,Perfil 5,2022-08-05 22:56:35,00:00:14,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,00:00:14,00:00:14,BR (Brazil)
380,Perfil 5,2022-08-05 22:53:53,00:02:24,"Bom Dia, Verônica: Temporada 1: Bom Dia, Verônica (Episódio 1)",00:02:24,00:02:24,BR (Brazil)
381,Perfil 5,2022-08-05 22:53:44,00:00:07,"Temporada 2 (Trailer): Bom Dia, Verônica",00:00:07,Not latest view,BR (Brazil)
382,Perfil 5,2022-08-05 22:53:13,00:00:06,"Temporada 6 (Teaser 1): Peaky Blinders: Sangue, Apostas e Navalhas",00:00:06,Not latest view,BR (Brazil)
383,Perfil 5,2022-08-05 22:51:18,00:00:38,"Temporada 2 (Trailer): Bom Dia, Verônica",00:00:38,Not latest view,BR (Brazil)
384,Perfil 5,2022-08-05 22:50:16,00:00:56,Cuphead - A Série: Temporada 1: Carna-mal (Episódio 1),00:00:56,00:00:56,BR (Brazil)
385,Perfil 5,2022-08-05 22:49:34,00:00:20,Continência ao Amor (Clipe): Continência ao Amor,00:00:20,00:00:20,BR (Brazil)
386,Perfil 5,2022-07-31 01:01:31,00:00:09,Car Masters: Rust to Riches: Season 1 - Upper Bound Clip 3,00:00:09,00:00:09,BR (Brazil)
387,Perfil 5,2022-07-31 00:59:55,00:00:13,The Seven Deadly Sins: Season 1_hook_primary_16x9,00:00:13,00:00:13,BR (Brazil)
388,Perfil 5,2022-07-31 00:59:40,00:00:06,Continência ao Amor (Clipe): Continência ao Amor,00:00:06,Not latest view,BR (Brazil)
389,Perfil 5,2022-07-27 22:03:08,00:00:07,Ragnarok: Temporada 1 (Trailer),00:00:07,00:00:07,BR (Brazil)
390,Perfil 5,2022-07-27 22:03:00,00:00:04,Temporada 1 (Clipe): Vikings: Valhalla,00:00:04,00:00:04,BR (Brazil)
391,Perfil 5,2022-07-27 22:02:32,00:00:06,Agente Oculto (Clipe): Agente Oculto,00:00:06,00:00:06,BR (Brazil)
392,Perfil 5,2022-07-27 20:48:18,00:00:04,Bleach: Season 1_hook_primary_16x9,00:00:04,00:00:04,BR (Brazil)
393,Perfil 5,2022-07-27 20:47:52,00:00:11,Avatar: The Last Airbender: Book 1_hook_primary_16x9,00:00:11,00:00:11,BR (Brazil)
394,Perfil 5,2022-07-27 20:47:41,00:00:06,Temporada 6 (Teaser 2): Lucifer,00:00:06,00:00:06,BR (Brazil)
395,Perfil 5,2022-07-27 20:47:19,00:00:17,Vikings: Season 1_hook_primary_16x9,00:00:17,00:00:17,BR (Brazil)
